,dataset,sklearn_accuracy_mean,sklearn_f1_score_mean,sklearn_precision_mean,sklearn_recall_mean,sklearn_time_mean,sklearn_e_accuracy_mean,sklearn_e_f1_score_mean,sklearn_e_precision_mean,sklearn_e_recall_mean,sklearn_e_time_mean,sklearn_m_accuracy_mean,sklearn_m_f1_score_mean,sklearn_m_precision_mean,sklearn_m_recall_mean,sklearn_m_time_mean,sklearn_v_accuracy_mean,sklearn_v_f1_score_mean,sklearn_v_precision_mean,sklearn_v_recall_mean,sklearn_v_time_mean,autoweka_accuracy_mean,autoweka_f1_score_mean,autoweka_precision_mean,autoweka_recall_mean,autoweka_time_mean,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_mean,tpot_f1_score_mean,tpot_precision_mean,tpot_recall_mean,tpot_time_mean
26,dataset_31_credit-g,0.7559999999999999,0.7511422706709978,0.7484108108108108,0.7559999999999999,,0.752,0.7359148936170213,0.7361599999999999,0.752,,0.7440000000000001,0.7193563218390805,0.7247765567765568,0.7440000000000001,,0.7440000000000001,0.7340500658761528,0.7308505747126436,0.7440000000000001,,0.772,0.7490583850931676,0.7617869062901156,0.772,,0.7555555555555555,0.7491958772046737,0.7555555555555555,0.7515886240511321,1.0,1.0,1.0,1.0,0.6679999999999999,0.6855240110006346,0.6679999999999999,0.6750379449971601,svm,0.790666666666667,"0.768
",0.76,0.740842105263158,0.7452003410059677,0.76,
27,dataset_36_segment,0.9792387543252596,0.9793232081330578,0.9796576588108824,0.9792387543252596,,0.9844290657439446,0.9844962485336208,0.9846642991561952,0.9844290657439446,,0.9705882352941176,0.9706419578942358,0.9711116673359702,0.9705882352941176,,0.9723183391003459,0.9725212232247932,0.9731101774778208,0.9723183391003459,,0.9740484429065744,0.9742437642512108,0.9746729943748388,0.9740484429065744,,0.975,0.9752669904509584,0.975,0.9750712830478676,0.9959584295612008,0.9960125729523768,0.9959584295612008,0.9959656150107348,0.15570934256055366,0.02424539936063984,0.15570934256055366,0.041957607276795886,bagging,0.9393764434180141,"0.944636678200692
",0.9792387543252596,0.9792915085341136,0.9794766103784966,0.9792387543252596,
28,dataset_39_ecoli,0.8928571428571429,0.8999574829931973,0.9185563114134544,0.8928571428571429,,0.8809523809523809,0.8852849473122582,0.911341304198447,0.8809523809523809,,0.9047619047619048,0.9035306949784132,0.9141203703703704,0.9047619047619048,,0.8928571428571429,0.9024234693877552,0.925170068027211,0.8928571428571429,,0.9047619047619048,0.9131106988249844,0.9301587301587302,0.9047619047619048,,0.7894736842105263,0.7651788785689714,0.7894736842105263,0.7761879394843384,0.9444444444444444,0.9503002711805968,0.9444444444444444,0.9440959072160348,0.4761904761904762,0.440625,0.4761904761904762,0.3268781196689202,rda,0.853174603174603,"0.892857142857143
",0.9166666666666666,0.9178726035868892,0.924537037037037,0.9166666666666666,
29,dataset_40_sonar,0.8269230769230769,0.8269871083411593,0.8276627218934911,0.8269230769230769,,0.7692307692307693,0.7671548840964135,0.7744298712040648,0.7692307692307693,,0.8076923076923077,0.8059624034136779,0.8140730237504431,0.8076923076923077,,0.7884615384615384,0.7882260596546311,0.7885760073260073,0.7884615384615384,,0.8461538461538461,0.8433566433566432,0.8645564961354435,0.8461538461538461,,0.8723404255319149,0.8743892828999213,0.8723404255319149,0.8717559036707974,0.9487179487179488,0.9531772575250836,0.9487179487179488,0.9483751542575072,0.4807692307692308,0.2311390532544379,0.4807692307692308,0.31218781218781216,rda,0.9679487179487181,"0.865384615384615
",0.8653846153846154,0.8654344175986796,0.8661242603550294,0.8653846153846154,
30,dataset_42_soybean,0.9064327485380116,0.8926140146864211,0.8922308931004583,0.9064327485380116,,0.953216374269006,0.9513619113415708,0.9621489621489622,0.953216374269006,,0.95906432748538,0.957460810092389,0.9647778449956308,0.95906432748538,,0.9181286549707602,0.8982218319423402,0.8854822462855704,0.9181286549707602,,0.9447852760736196,0.943985250977406,0.9482997663845892,0.9447852760736196,,0.9025974025974026,0.9083544901214076,0.9025974025974026,0.9029153931276199,0.99609375,0.9961233428030304,0.99609375,0.996094076482142,0.5847953216374269,0.5697640566061619,0.5847953216374269,0.5703554068966975,naiveBayes,0.619140625,"0.60233918128655
",0.9298245614035088,0.9096592054849768,0.8949100555748755,0.9298245614035088,
31,dataset_44_spambase,0.9661164205039096,0.9660237681402984,0.9661917130034362,0.9661164205039096,,0.9626411815812336,0.962539026411098,0.9626964202130981,0.9626411815812336,,0.9539530842745438,0.9537856512346355,0.95405907328255,0.9539530842745438,,0.9548218940052128,0.9547083399523378,0.9548137482358694,0.9548218940052128,,0.943527367506516,0.9434699649982341,0.9434498668135728,0.943527367506516,,0.9584541062801932,0.9584183849851186,0.9584541062801932,0.9583903052663804,0.9997101449275362,0.9997102837470152,0.9997101449275362,0.9997101264563018,0.9643788010425716,0.964366091311964,0.9643788010425716,0.9643716841286828,randomForest,0.96231884057971,"0.94874022589053
",0.9574283231972198,0.9573119138172976,0.9574534810275904,0.9574283231972198,
32,dataset_54_vehicle,0.8018867924528302,0.7975287158297688,0.7973145371266844,0.8018867924528302,,0.7405660377358491,0.7359457282128873,0.7453868079437371,0.7405660377358491,,0.7783018867924528,0.7738964631311195,0.7729358232590167,0.7783018867924528,,0.8113207547169812,0.8089125891495453,0.8095854550523562,0.8113207547169812,,0.5518867924528302,0.529667307541843,0.607941256920973,0.5518867924528302,,0.8481675392670157,0.8478965453697984,0.8481675392670157,0.8470979844248193,0.8990536277602523,0.901293846519802,0.8990536277602523,0.8979787641617364,0.5660377358490566,0.5928487150609341,0.5660377358490566,0.5656591571682315,lda,0.8091482649842271,"0.797169811320755
",0.8584905660377359,0.8574675470061507,0.8590863713505222,0.8584905660377359,
33,dataset_59_ionosphere,0.9431818181818182,0.9419883318188399,0.947839046199702,0.9431818181818182,,0.9090909090909092,0.9084220815969544,0.9087774294670848,0.9090909090909092,,0.9318181818181818,0.9307210031347959,0.933982683982684,0.9318181818181818,,0.9431818181818182,0.9419883318188399,0.947839046199702,0.9431818181818182,,0.931818181818182,0.9300249721056264,0.93841642228739,0.9318181818181818,,0.9113924050632912,0.921523990593886,0.9113924050632912,0.9127401629717422,0.9277566539923956,0.9279532004917236,0.9277566539923956,0.9278405879820736,0.8181818181818182,0.8250688705234159,0.8181818181818182,0.8087983661754152,rda,0.9353612167300379,"0.920454545454545
",0.9431818181818182,0.9425257564958206,0.9443175176664363,0.9431818181818182,
34,dataset_60_waveform-5000,0.8688,0.8687048050678903,0.8690339769458613,0.8688,,0.8704,0.8699676303259261,0.8707864719651841,0.8704,,0.868,0.8678915193375877,0.8679054257652442,0.868,,0.8656,0.8655555110571079,0.8662403990024937,0.8656,,0.8615999999999999,0.8616026068734338,0.8616561508695837,0.8616,,0.8586666666666667,0.8598213386214426,0.8586666666666667,0.858538538043652,0.8768,0.8769144575238756,0.8768,0.8766488250877201,0.8624,0.8625809455618088,0.8624,0.8624271638247137,randomForest,1.0,"0.8544
",0.8656,0.8655600845582059,0.8665180258320121,0.8656,
35,dataset_61_iris,0.9736842105263158,0.9739522830846216,0.9763157894736842,0.9736842105263158,,0.9736842105263158,0.9739522830846216,0.9763157894736842,0.9736842105263158,,0.9473684210526316,0.9482456140350876,0.9569377990430624,0.9473684210526316,,0.9736842105263158,0.9733089408012008,0.9752321981424148,0.9736842105263158,,0.9736842105263156,0.9739522830846216,0.9763157894736842,0.9736842105263158,,0.9705882352941176,0.972689075630252,0.9705882352941176,0.9703589037954364,0.9821428571428572,0.9829734219269104,0.9821428571428572,0.982084879406308,0.7368421052631579,0.7791537667698659,0.7368421052631579,0.7121259029927761,lda,0.982142857142857,"1
",0.9473684210526316,0.9482456140350876,0.9569377990430624,0.9473684210526316,
36,dataset_6_letter,0.9648,0.964799445384152,0.9652375116060083,0.9648,,0.9652,0.9652193283098692,0.9656591959726516,0.9652,,0.9584,0.9584107964808276,0.9588022557413224,0.9584,,0.9674,0.9674168355061228,0.9675873414289312,0.9674,,0.9598,0.9598910433084938,0.9602684915036568,0.9598,,,,,,,,,,,,,,rda,0.8834,"0.8664
",0.9594,0.9594802069726692,0.9598755124116004,0.9594,
37,dataset_9_autos,0.7307692307692307,0.7323858936762162,0.7400641025641027,0.7307692307692307,,0.8269230769230769,0.8263359624246722,0.8405982905982905,0.8269230769230769,,0.7884615384615384,0.7912587412587413,0.8108974358974359,0.7884615384615384,,0.75,0.7521902723041243,0.7826923076923078,0.75,,0.8653846153846153,0.8653245021531466,0.8685673301057917,0.8653846153846154,,,,,,,,,,,,,,part,0.947712418300654,"0.730769230769231
",0.8269230769230769,0.8295733252254991,0.8384532134532134,0.8269230769230769,
38,devnagari,0.9021304347826088,0.9025329550287059,0.9043262104650008,0.9021304347826088,,0.8853913043478261,0.8850808488442425,0.8869722325868089,0.8853913043478261,,0.8862173913043478,0.8859810285320476,0.887738284177723,0.8862173913043478,,,,,,,0.0,0.0,0.0,0.0,,0.8867149758454106,0.8876496226237793,0.8867149758454106,0.8863811438505225,1.0,1.0,1.0,1.0,0.9063478260869564,0.9071003518680029,0.9063478260869564,0.9062972546158856,rda,0.993041817313596,"0.873869565217391
",,,,,
39,electricity-normalized,0.9318502824858758,0.9318387338415008,0.9318293216606957,0.9318502824858758,,0.927348163841808,0.9273752243505105,0.9274130246710314,0.927348163841808,,0.9269067796610172,0.9268860376024908,0.9268711994112312,0.9269067796610172,,0.9246998587570622,0.9247134774553454,0.9247295801328196,0.9246998587570622,,0.734375,0.7351657331802173,0.7366663797955862,0.734375,,0.909376225970969,0.9092742020819781,0.909376225970969,0.9092971974651084,1.0,1.0,1.0,1.0,0.8095868644067796,0.8289492865753695,0.8095868644067796,0.8010652740222767,randomForest,0.997292843691149,"0.91746115819209
",0.9205508474576272,0.9205214339922038,0.9205019289399939,0.9205508474576272,
40,eye_movements,0.7264081931236284,0.7264568596946718,0.7265080245383703,0.7264081931236284,,0.7158010241404535,0.716445112145213,0.7174770980705775,0.7158010241404535,,0.7099487929773226,0.7102145737351155,0.7107096961701279,0.7099487929773226,,0.7121433796634967,0.7124464260685599,0.7128121471966977,0.7121433796634967,,0.3840526700804682,0.3842831676331424,0.3859463031335261,0.3840526700804682,,0.7058106460788297,0.7072325682871005,0.7058106460788297,0.7063347239470419,1.0,1.0,1.0,1.0,0.7560351133869788,0.7568142069846728,0.7560351133869788,0.7563640882539913,randomForest,0.9976834918312609,"0.692026335040234
",0.7710314557425019,0.7715126651030283,0.7727697213715892,0.7710314557425019,
6,GCM,0.7291666666666666,0.7224867724867726,0.7864583333333334,0.7291666666666666,,0.7916666666666666,0.7658369408369409,0.8142361111111112,0.7916666666666666,,0.7083333333333334,0.6939153439153438,0.7604166666666665,0.7083333333333334,,0.7083333333333334,0.6909391534391535,0.7569444444444445,0.7083333333333334,,0.7708333333333333,0.7529220779220781,0.8253968253968255,0.7708333333333334,,0.7441860465116279,0.7217607973421927,0.7441860465116279,0.7167220376522703,1.0,1.0,1.0,1.0,0.3333333333333333,0.3776881720430108,0.3333333333333333,0.3106060606060606,knn,1.0,"0.645833333333333
",0.8333333333333334,0.8152701465201465,0.8408564814814815,0.8333333333333334,
41,gina_agnostic,0.9538638985005768,0.9538638985005768,0.9538638985005768,0.9538638985005768,,0.938869665513264,0.9388867837187408,0.9389664485175292,0.938869665513264,,0.9411764705882352,0.941214084296238,0.941815278147458,0.9411764705882352,,0.9573241061130334,0.9573394532896028,0.9575612202057022,0.9573241061130334,,0.8881199538638985,0.8880718926679165,0.8881399637530223,0.8881199538638985,,0.93854033290653,0.9389668000846884,0.93854033290653,0.9385318683869996,1.0,1.0,1.0,1.0,0.938869665513264,0.93886564863954,0.938869665513264,0.9388664056155994,plsda,0.8562091503267971,"0.859284890426759
",0.9423298731257208,0.9423355608181572,0.9423512916318216,0.9423298731257208,
42,hiva_agnostic,0.9640831758034026,0.9550152647334712,0.9547400564811768,0.9640831758034026,,0.9669187145557656,0.9571129082820852,0.9619812334954329,0.9669187145557656,,0.9659735349716446,0.9564054938774682,0.9591339702811312,0.9659735349716446,,0.9593572778827976,0.9496475557033088,0.9456300576419864,0.9593572778827976,,0.9631379962192816,0.9552780093016628,0.9535257602255368,0.9631379962192816,,0.9674369747899159,0.9604098323821508,0.9674369747899159,0.962584494714328,0.9949542730999684,0.9949288275381836,0.9949542730999684,0.9947851736350682,0.9669187145557656,0.9603851024798159,0.9669187145557656,0.9590154523166466,c50,0.9716177861873231,"0.959357277882798
",0.9688090737240076,0.9604949356185394,0.9650530541529468,0.9688090737240076,
43,ipums_la_99-small,0.93441881501583,0.9084079046841076,0.9095112073012462,0.93441881501583,,0.9330619629127092,0.9045114047725592,0.903843049130392,0.9330619629127092,,0.9317051108095884,0.9066695708486754,0.8976766051795099,0.9317051108095884,,0.9321573948439621,0.9057289452189801,0.8921936667530941,0.9321573948439621,,0.8504398826979472,0.7817038541439134,0.7232479940832982,0.8504398826979472,,,,,,,,,,,,,,randomForest,0.9608020503542891,"0.933514246947083
",0.9330619629127092,0.9072669052291732,0.8977019830799142,0.9330619629127092,
44,jm1,0.8177810433504776,0.7745155403484676,0.7874911917563115,0.8177810433504776,,0.8093313739897134,0.7505188329479355,0.780389836783583,0.8093313739897134,,0.8122703894195444,0.7627290637790577,0.7832105974288499,0.8122703894195444,,0.8163115356355621,0.7781757712921374,0.7842662223600279,0.8163115356355621,,0.8100661278471712,0.7631598615447479,0.7703590001286965,0.8100661278471712,,,,,,,,,,,,,,plsda,0.8109763567315941,"0.814474650991918
",0.8188831741366642,0.7786449837485064,0.7893168268328249,0.8188831741366642,
