,dataset,sklearn_accuracy_mean,sklearn_f1_score_mean,sklearn_precision_mean,sklearn_recall_mean,sklearn_time_mean,sklearn_e_accuracy_mean,sklearn_e_f1_score_mean,sklearn_e_precision_mean,sklearn_e_recall_mean,sklearn_e_time_mean,sklearn_m_accuracy_mean,sklearn_m_f1_score_mean,sklearn_m_precision_mean,sklearn_m_recall_mean,sklearn_m_time_mean,sklearn_v_accuracy_mean,sklearn_v_f1_score_mean,sklearn_v_precision_mean,sklearn_v_recall_mean,sklearn_v_time_mean,autoweka_accuracy_mean,autoweka_f1_score_mean,autoweka_precision_mean,autoweka_recall_mean,autoweka_time_mean,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_mean,tpot_f1_score_mean,tpot_precision_mean,tpot_recall_mean,tpot_time_mean
14,churn,0.9656,0.9641402899211284,0.9653720929340216,0.9656,,0.9536,0.9505034422642016,0.953550110150822,0.9536,,0.9544,0.9523244259884632,0.9531901702400456,0.9544,,0.96,0.9581169538960084,0.9594505265352936,0.96,,0.9216,0.9124903157672404,0.9183693913043476,0.9216,,0.9635555555555556,0.9627818073959324,0.9635555555555556,0.9629109696121896,0.9906666666666668,0.990637212391109,0.9906666666666668,0.990648383437116,0.9568,0.9555898758176129,0.9568,0.9557862028095564,bagging,0.933333333333333,"0.9424
",0.964,0.9623613889382604,0.9637871643279436,0.964,
15,cifar-10,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,bagging,0.951070336391437,"0.2112
",,,,,
16,connect-4,0.8272350503256364,0.8097772175518836,0.8075572248286914,0.8272350503256364,,0.8282020919676337,0.8105805567628752,0.8078812579423894,0.8282020919676337,,0.8203670811130847,0.8021505720791247,0.8010702585508658,0.8203670811130847,,0.8041641997237025,0.7817128471951938,0.7795637065861861,0.8041641997237025,,0.7069271758436945,0.6539400220472215,0.6637036715960829,0.7069271758436945,,0.7183737911979475,0.7185367915574236,0.7183737911979475,0.7184295235115239,1.0,1.0,1.0,1.0,0.7314979277679101,0.7331894157193779,0.7314979277679101,0.7323338492588167,c50,0.9187636923441291,"0.835701598579041
",,,,,
5,CovPokElec,0.6154119558904626,0.5943492276025023,0.6036713879341956,0.6154119558904626,,0.6388114828433392,0.5822195866095833,0.568339962926526,0.6388114828433392,,0.5121742762763754,0.5079904731434257,0.5353565488238397,0.5121742762763754,,0.5478744941125603,0.5283399461376002,0.5340465854772595,0.5478744941125603,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"NA
",,,,,
17,dataset_183_adult,0.8576693145524527,0.8531439482728983,0.8520617187674117,0.8576693145524527,,0.8559768514727158,0.8526816210164,0.851305903062198,0.8559768514727158,,0.8574782300111922,0.8533831632842507,0.8521314391449343,0.8574782300111922,,0.8552125133076734,0.8497195045661678,0.8489513131739747,0.8552125133076734,,0.8455490950782082,0.8398098650387092,0.8384656237980112,0.8455490950782082,,,,,,,,,,,,,,randomForest,0.8802653490213209,"0.854639259683892
",0.8593071820489723,0.8551724740277034,0.8540004664670616,0.8593071820489723,
18,dataset_185_yeast,0.5867026055705301,0.5807131938050749,0.5890246480385462,0.5867026055705301,,0.5813117699910153,0.5761233073174044,0.5852387918584396,0.5813117699910153,,0.5705300988319856,0.5654486256611164,0.57257868690906,0.5705300988319856,,0.5615453728661275,0.556935234634596,0.5672177945087232,0.5615453728661275,,0.5956873315363881,0.5876534690823764,0.5932564504617472,0.5956873315363881,,0.6047904191616766,0.5992943838394242,0.6047904191616766,0.598556407010714,0.8921832884097035,0.8926841046964895,0.8921832884097035,0.8914172307162227,0.4690026954177898,0.5086139229169975,0.4690026954177898,0.4585006463847661,bagging,0.836477987421384,"0.582210242587601
",0.5965858041329738,0.5865750791031424,0.5960758976796229,0.5965858041329738,
19,dataset_186_satimage,0.919983416252073,0.9192781405145428,0.9193453446854908,0.919983416252073,,0.9110696517412936,0.9093123903276484,0.9096861032479108,0.9110696517412936,,0.9164593698175788,0.9153562307783956,0.915341356011048,0.9164593698175788,,0.9065091210613598,0.9045575435048292,0.9046104312141192,0.9065091210613598,,0.9135572139303484,0.9122558938050344,0.9120687854566979,0.9135572139303484,,0.9260539046302696,0.9242996909380276,0.9260539046302696,0.9242622495566818,1.0,1.0,1.0,1.0,0.9185323383084576,0.9169702046610154,0.9185323383084576,0.9168612490842232,knn,1.0,"0.899875621890547
",0.9123134328358208,0.9104695329888292,0.9109610222097674,0.9123134328358208,
20,dataset_187_abalone,0.2454545454545455,0.21784012510387507,0.2297869582895212,0.2454545454545455,,0.2444976076555024,0.2108360094433417,0.19137480430599152,0.2444976076555024,,0.2440191387559809,0.20920997079327547,0.19264128560738789,0.2440191387559809,,0.2377990430622009,0.20021480430380206,0.18254553310562646,0.2377990430622009,,0.2614942528735633,0.23079584437885656,0.22313622450611906,0.2614942528735633,,,,,,,,,,,,,,bagging,0.28097062579821197,"0.255502392344498
",0.25486443381180224,0.2240915604812671,0.22333645664730364,0.25486443381180224,
21,dataset_189_baseball,0.9223880597014924,0.9050775480238072,0.8988152405673497,0.9223880597014924,,0.9313432835820896,0.9156544549977386,0.9124316306665432,0.9313432835820896,,0.9223880597014924,0.9115586621054248,0.9083023988121144,0.9223880597014924,,0.9402985074626866,0.9317183386218296,0.9326310130309003,0.9402985074626866,,0.9223880597014926,0.9082274677034992,0.9040111940298508,0.9223880597014924,,,,,,,,,,,,,,randomForest,0.989054726368159,"0.940298507462687
",0.9373134328358208,0.9271130610682852,0.9268722219622888,0.9373134328358208,
22,dataset_194_eucalyptus,0.7228260869565217,0.7209954904985547,0.7219784704122891,0.7228260869565217,,0.6739130434782609,0.6679985583007378,0.6848706004140787,0.6739130434782609,,0.7173913043478259,0.7134190550995364,0.7116546753797014,0.7173913043478259,,0.6902173913043478,0.6769071390683474,0.6795038176954782,0.6902173913043478,,0.6141304347826086,0.6072067616446446,0.6224695240172556,0.6141304347826086,,0.5903614457831325,0.5986528083017489,0.5903614457831325,0.5915207068686344,0.9655797101449276,0.9679167756496376,0.9655797101449276,0.9658975593267836,0.3804347826086957,0.4234941974501471,0.3804347826086957,0.3509164535379369,svm,0.7971014492753621,"0.679347826086957
",0.7119565217391305,0.7012783040351308,0.7104021192598021,0.7119565217391305,
23,dataset_24_mushroom,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.9998358772361726,0.9998358768382859,0.9998360379832478,0.9998358772361726,,0.9881831610044312,0.9881808915507516,0.9884548124755941,0.9881831610044312,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,c50,1.0,"1
",1.0,1.0,1.0,1.0,
24,dataset_26_nursery,0.9987654320987654,0.9986121073545062,0.9984632960104416,0.9987654320987654,,0.9996913580246912,0.9995379611148074,0.9993863903586124,0.9996913580246912,,0.9996913580246912,0.9995379611148074,0.9993863903586124,0.9996913580246912,,0.9993827160493828,0.9993827160493828,0.9993827160493828,0.9993827160493828,,0.9993827160493828,0.9992293108303866,0.9990780307638852,0.9993827160493828,,,,,,,,,,,,,,c50,0.999897119341564,"0.998765432098765
",0.9993827160493828,0.9992293273032332,0.9990780636457914,0.9993827160493828,
25,dataset_28_optdigits,0.9871886120996441,0.9871850391939369,0.9873579094381546,0.9871886120996441,,0.9871886120996441,0.9872246331811674,0.9875329137026448,0.9871886120996441,,0.9886120996441279,0.9886147111908846,0.9887676489609176,0.9886120996441279,,0.9686832740213523,0.9686354904763452,0.9687959079618379,0.9686832740213523,,0.987900355871886,0.9879171209741564,0.9880975016205508,0.987900355871886,,0.9873517786561264,0.9873821993988852,0.9873517786561264,0.9873234936516616,1.0,1.0,1.0,1.0,0.990035587188612,0.9902111982293732,0.990035587188612,0.9900553464184624,rda,0.985290628706999,"0.974377224199288
",0.9793594306049822,0.9794139580077116,0.9800250901399904,0.9793594306049822,
26,dataset_31_credit-g,0.7586666666666666,0.7454505687280673,0.745825493280145,0.7586666666666666,,0.7600000000000001,0.7436939654905986,0.7457965689878049,0.7600000000000001,,0.7479999999999999,0.7369031326184974,0.7344548244848998,0.7479999999999999,,0.7453333333333333,0.7382859685572895,0.7358989512686149,0.7453333333333333,,0.7520000000000001,0.7288344179361262,0.7354709508398828,0.7520000000000001,,0.7555555555555555,0.7491958772046737,0.7555555555555555,0.7515886240511321,1.0,1.0,1.0,1.0,0.6679999999999999,0.6855240110006346,0.6679999999999999,0.6750379449971601,svm,0.790666666666667,"0.768
",0.7479999999999999,0.7311985246994923,0.7329247972328856,0.7479999999999999,
27,dataset_36_segment,0.986159169550173,0.9861791091994884,0.9863132045987276,0.986159169550173,,0.9775086505190312,0.9776766913781184,0.9781078494746314,0.9775086505190312,,0.9757785467128028,0.9760123058862148,0.9767505820794012,0.9757785467128028,,0.972318339100346,0.972526096965074,0.9731995672969864,0.972318339100346,,0.9688581314878892,0.9691047537317165,0.9696163240382659,0.9688581314878892,,0.975,0.9752669904509584,0.975,0.9750712830478676,0.9959584295612008,0.9960125729523768,0.9959584295612008,0.9959656150107348,0.15570934256055366,0.02424539936063984,0.15570934256055366,0.041957607276795886,bagging,0.979792147806005,"0.963667820069204
",0.9809688581314879,0.9811235384323084,0.9815140769488352,0.9809688581314879,
28,dataset_39_ecoli,0.8888888888888888,0.8928615470960399,0.904773027444596,0.8888888888888888,,0.8888888888888888,0.8943587900929172,0.9133282942806752,0.8888888888888888,,0.8968253968253969,0.9025159811399308,0.9185658059520104,0.8968253968253969,,0.876984126984127,0.8812537563587984,0.895976285726576,0.876984126984127,,0.9047619047619048,0.9131106988249844,0.93015873015873,0.9047619047619048,,0.7894736842105263,0.7651788785689714,0.7894736842105263,0.7761879394843384,0.9444444444444444,0.9503002711805968,0.9444444444444444,0.9440959072160348,0.4761904761904762,0.440625,0.4761904761904762,0.3268781196689202,rda,0.873015873015873,"0.892857142857143
",0.8988095238095238,0.9017634326457856,0.9075066137566136,0.8988095238095238,
29,dataset_40_sonar,0.8076923076923077,0.8071225071225071,0.8162265021335485,0.8076923076923077,,,,,,,,,,,,,,,,,0.8461538461538461,0.8433566433566432,0.8645564961354435,0.8461538461538461,,0.8723404255319149,0.8743892828999213,0.8723404255319149,0.8717559036707974,0.9487179487179488,0.9531772575250836,0.9487179487179488,0.9483751542575072,0.4807692307692308,0.2311390532544379,0.4807692307692308,0.31218781218781216,knn,1.0,"0.884615384615385
",0.9423076923076924,0.9422434708148992,0.9428800366300368,0.9423076923076924,
30,dataset_42_soybean,0.9064327485380116,0.8852744586558211,0.874414863888548,0.9064327485380116,,0.912280701754386,0.8914280131184461,0.877872804327098,0.912280701754386,,0.9181286549707602,0.8976674034657978,0.8856360026312773,0.9181286549707602,,,,,,,0.9447852760736196,0.943985250977406,0.9482997663845892,0.9447852760736196,,0.9025974025974026,0.9083544901214076,0.9025974025974026,0.9029153931276199,0.99609375,0.9961233428030304,0.99609375,0.996094076482142,0.5847953216374269,0.5697640566061619,0.5847953216374269,0.5703554068966975,naiveBayes,0.619140625,"0.60233918128655
",0.8830409356725146,0.8692982456140351,0.8814883362251782,0.8830409356725146,
31,dataset_44_spambase,0.9614827686070084,0.961403485207674,0.9614764753336406,0.9614827686070084,,0.9591659426585578,0.9590476568841848,0.9592175492889434,0.9591659426585578,,0.9554011004923254,0.9552571059102402,0.9554778002273032,0.9554011004923254,,0.9493194323776428,0.9491327149195656,0.9494036881578696,0.9493194323776428,,0.943527367506516,0.9434699649982341,0.9434498668135728,0.943527367506516,,0.9584541062801932,0.9584183849851186,0.9584541062801932,0.9583903052663804,0.9997101449275362,0.9997102837470152,0.9997101449275362,0.9997101264563018,0.9643788010425716,0.964366091311964,0.9643788010425716,0.9643716841286828,randomForest,0.986376811594203,"0.959165942658558
",0.955980306979438,0.9559074835782088,0.9560177656665338,0.955980306979438,
32,dataset_54_vehicle,0.8207547169811321,0.8180452321961754,0.8161635534277044,0.8207547169811321,,0.8254716981132075,0.8242630614267136,0.8234860332815949,0.8254716981132075,,0.7877358490566038,0.7869669518449159,0.7863804713804714,0.7877358490566038,,0.7783018867924528,0.7741855721673454,0.7756584769596317,0.7783018867924528,,0.6650943396226415,0.6449883643006813,0.652466906597807,0.6650943396226415,,0.8481675392670157,0.8478965453697984,0.8481675392670157,0.8470979844248193,0.8990536277602523,0.901293846519802,0.8990536277602523,0.8979787641617364,0.5660377358490566,0.5928487150609341,0.5660377358490566,0.5656591571682315,rda,0.8832807570977921,"0.844339622641509
",0.8537735849056604,0.8524965789116732,0.8521556794744483,0.8537735849056604,
33,dataset_59_ionosphere,0.9318181818181818,0.9307210031347959,0.933982683982684,0.9318181818181818,,0.9204545454545454,0.91790974763111,0.9292929292929292,0.9204545454545454,,0.9204545454545454,0.919536059094149,0.920992508368312,0.9204545454545454,,0.9431818181818182,0.9419883318188399,0.947839046199702,0.9431818181818182,,0.931818181818182,0.9300249721056264,0.93841642228739,0.9318181818181818,,0.9113924050632912,0.921523990593886,0.9113924050632912,0.9127401629717422,0.9277566539923956,0.9279532004917236,0.9277566539923956,0.9278405879820736,0.8181818181818182,0.8250688705234159,0.8181818181818182,0.8087983661754152,rda,0.9353612167300379,"0.909090909090909
",0.9431818181818182,0.9419883318188399,0.947839046199702,0.9431818181818182,
34,dataset_60_waveform-5000,0.8648000000000001,0.8642856080843035,0.8662617210308355,0.8648000000000001,,0.8696,0.8693867509958842,0.8698392470239562,0.8696,,0.8656,0.8654556815647606,0.8656969646250184,0.8656,,0.8608000000000001,0.8606054714058771,0.8609289733140068,0.8608000000000001,,0.8594666666666667,0.8594933484049753,0.8595602497589079,0.8594666666666667,,0.8666666666666667,0.8674381374803782,0.8666666666666667,0.8664403081983109,0.8858666666666667,0.8862573652183499,0.8858666666666667,0.8857227253969553,0.86,0.8599188926594629,0.86,0.8599283224352906,randomForest,1.0,"0.8576
",0.8613333333333334,0.8614028765994686,0.8617326182057677,0.8613333333333334,
35,dataset_61_iris,0.9824561403508772,0.9826348553897478,0.9842105263157896,0.9824561403508772,,0.9824561403508772,0.9826348553897478,0.9842105263157896,0.9824561403508772,,0.9824561403508772,0.9826348553897478,0.9842105263157896,0.9824561403508772,,0.9736842105263158,0.9739522830846216,0.9763157894736842,0.9736842105263158,,0.9649122807017544,0.964899483822428,0.9681704260651628,0.9649122807017544,,0.9705882352941176,0.972689075630252,0.9705882352941176,0.9703589037954364,0.9821428571428572,0.9829734219269104,0.9821428571428572,0.982084879406308,0.7368421052631579,0.7791537667698659,0.7368421052631579,0.7121259029927761,naiveBayes,0.9464285714285708,"0.973684210526316
",0.9824561403508772,0.9826348553897478,0.9842105263157896,0.9824561403508772,
36,dataset_6_letter,0.965,0.9650220040010696,0.9653222018278173,0.965,,0.9582,0.9582151270526842,0.9585071129449456,0.9582,,0.9616,0.9616165886596036,0.961812367434642,0.9616,,0.951,0.9510166165040641,0.951389685071472,0.951,,0.9598,0.9598910433084938,0.9602684915036568,0.9598,,,,,,,,,,,,,,randomForest,1.0,"0.9588
",,,,,
37,dataset_9_autos,0.8333333333333334,0.8317879052723325,0.8437321937321937,0.8333333333333334,,0.8012820512820512,0.8000191631452243,0.8220788900355464,0.8012820512820512,,0.8205128205128206,0.8230283906914342,0.8338235838235838,0.8205128205128206,,0.8012820512820514,0.8032924607484575,0.8228491981587956,0.8012820512820514,,0.8205128205128206,0.8220862470862471,0.8312459599224304,0.8205128205128206,,,,,,,,,,,,,,naiveBayes,0.20261437908496696,"0.134615384615385
",0.8012820512820512,0.8016109585631277,0.8106334841628959,0.8012820512820512,
38,devnagari,0.8917681159420289,0.8916442870950685,0.8932852202913394,0.8917681159420289,,0.8848985507246377,0.8846874727616738,0.8865290189117617,0.8848985507246377,,0.8862173913043478,0.8859810285320476,0.8877382841777232,0.8862173913043478,,0.8944202898550725,0.8945129999432216,0.8965888758521157,0.8944202898550725,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,svm,1.0,"0.405826086956522
",,,,,
39,electricity-normalized,0.9183145009416196,0.918364715808378,0.9184474119566941,0.9183145009416196,,0.9125176553672316,0.9125553699856244,0.9126298578370138,0.9125176553672316,,0.9172551789077212,0.9173674762397244,0.917638479963002,0.9172551789077212,,0.9163724105461394,0.9163131785557272,0.9163301398720016,0.9163724105461394,,0.734375,0.7351657331802173,0.7366663797955862,0.734375,,0.9097685366810514,0.909660979056758,0.9097685366810514,0.9096781314666528,1.0,1.0,1.0,1.0,0.8095868644067796,0.8289492865753695,0.8095868644067796,0.8010652740222767,randomForest,0.99429143126177,"0.916137005649718
",0.9187558851224106,0.9187369134244996,0.9187260692473428,0.9187558851224106,
40,eye_movements,0.7147037307973664,0.7148587524029179,0.7153106248313449,0.7147037307973664,,0.6897098268714948,0.6903893430077114,0.6923732829472765,0.6897098268714948,,0.6953182150694953,0.6951544433946285,0.6953344852947989,0.6953182150694953,,0.6960497439648865,0.6960206779293333,0.6962973915477794,0.6960497439648865,,0.3840526700804682,0.3842831676331424,0.3859463031335261,0.3840526700804682,,0.7058106460788297,0.7072325682871005,0.7058106460788297,0.7063347239470419,1.0,1.0,1.0,1.0,0.7560351133869788,0.7568142069846728,0.7560351133869788,0.7563640882539913,randomForest,0.998171177761522,"0.681419166057059
",0.7414045354791514,0.7417095106314523,0.7423530052166777,0.7414045354791514,
6,GCM,0.75,0.7401455026455027,0.796875,0.75,,0.7916666666666666,0.7709956709956709,0.8315972222222222,0.7916666666666666,,,,,,,0.7083333333333334,0.6899305555555556,0.7460317460317462,0.7083333333333334,,0.0,0.0,0.0,0.0,,0.7209302325581395,0.7635658914728681,0.7209302325581395,0.7162790697674418,1.0,1.0,1.0,1.0,0.7083333333333334,0.7777777777777777,0.7083333333333334,0.7105158730158729,svm,0.942028985507246,"0.645833333333333
",,,,,
41,gina_agnostic,0.9457900807381776,0.9457667933545576,0.9458672309356828,0.9457900807381776,,0.9434832756632064,0.9434861382421303,0.943491515131168,0.9434832756632064,,0.9319492502883506,0.9319378166190321,0.9319487517951294,0.9319492502883506,,0.9492502883506344,0.9492248281761398,0.9493616069845592,0.9492502883506344,,0.8881199538638985,0.8880718926679165,0.8881399637530223,0.8881199538638985,,,,,,,,,,,,,,plsda,0.808551992225462,"0.806228373702422
",0.9515570934256056,0.9515459814818163,0.9515754868011832,0.9515570934256056,
42,hiva_agnostic,,,,,,0.9640831758034024,0.9543307608382332,0.9552827322458508,0.9640831758034024,,0.9650283553875236,0.9569728003495718,0.9567543226604412,0.9650283553875236,,0.9650283553875236,0.9536252721378704,0.9568118073753938,0.9650283553875236,,0.9631379962192816,0.9552780093016628,0.9535257602255368,0.9631379962192816,,0.9684873949579832,0.961547439488616,0.9684873949579832,0.9633711243117936,0.9949542730999684,0.9949288275381836,0.9949542730999684,0.9947851736350682,0.9669187145557656,0.9603851024798159,0.9669187145557656,0.9590154523166466,svm,1.0,"0.941398865784499
",,,,,
43,ipums_la_99-small,,,,,,0.9274837931554348,0.9067309633541536,0.8970812488535588,0.9274837931554348,,0.93064978139605,0.913019925115643,0.906805943734178,0.93064978139605,,0.9256746570179404,0.9073770608678159,0.8976291247145586,0.9256746570179404,,0.8504398826979472,0.7817038541439135,0.7232479940832982,0.8504398826979472,,,,,,,,,,,,,,randomForest,0.937434041911654,"0.930800542740841
",,,,,
44,jm1,0.8159441587068332,0.7708835471199833,0.783682419823585,0.8159441587068332,,0.8133725202057309,0.7742717772223611,0.7786394387017509,0.8133725202057309,,0.8144746509919177,0.7854405615531631,0.7838847487022572,0.8144746509919177,,0.8093313739897134,0.7702859315170925,0.7713090770761564,0.8093313739897134,,0.8104335047759001,0.7662090585710354,0.7717273163487234,0.8104335047759001,,,,,,,,,,,,,,plsda,0.813303932377802,"0.815576781778104
",0.8207200587803086,0.7841748386493682,0.7925303937396908,0.8207200587803086,
45,jungle_chess_2pcs_endgame_panther_lion,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,c50,1.0,"1
",1.0,1.0,1.0,1.0,
7,KDDCup99,,,,,,0.9996572338501816,0.9996214638907586,0.9996076181006832,0.9996572338501816,,0.9997139117174744,0.9996863732981156,0.9996859583071788,0.9997139117174744,,0.9996194486053196,0.9995806231348708,0.9995639656320708,0.9996194486053196,,0.9993036719161168,0.9992358316290284,0.9992526964509926,0.9993036719161168,,0.9996851243758716,0.9996558066748804,0.9996851243758716,0.9996619943943692,0.9999946021078768,0.9999946050752804,0.9999946021078768,0.9999945985801816,0.42062264685640255,0.4203506588212261,0.42062264685640255,0.4204776953977199,,,,,,,,
