,time_1,accuracy_1,precision_1,recall_1,f1score_1,model_1,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1score_mean,f1score_std
phprAeXmK,13254.0,0.9499746063991874,0.9418219970661151,0.9499746063991874,0.9395517362728419,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]",0.9499746063991874,0.0,0.9418219970661151,0.0,0.9499746063991874,0.0,0.9395517362728419,0.0
