dataset,accuracy_1,accuracy_2,accuracy_3,accuracy_mean,accuracy_std,error_1,error_2,error_3,f1score_1,f1score_2,f1score_3,f1score_mean,f1score_std,model_1,model_2,model_3,precision_1,precision_2,precision_3,precision_mean,precision_std,recall_1,recall_2,recall_3,recall_mean,recall_std,time_1,time_2,time_3
jungle_chess_2pcs_endgame_panther_lion,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.trees.LMT
arguments: [-M, 1, -W, 0]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,3114.0,,
kin8nm,0.78515625,,,0.78515625,0.0,,,,0.7850814768681063,,,0.7850814768681063,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",,,0.7850802177373828,,,0.7850802177373828,0.0,0.78515625,,,0.78515625,0.0,3360.0,,
leukemia,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3465.0,3447.0,3538.0
lymphoma_2classes,0.75,0.75,0.75,0.75,0.0,,,,0.7517482517482517,0.7517482517482517,0.7517482517482517,0.7517482517482517,0.0,"best classifier: weka.classifiers.bayes.BayesNet
arguments: [-D, -Q, weka.classifiers.bayes.net.search.local.TAN]","best classifier: weka.classifiers.bayes.BayesNet
arguments: [-D, -Q, weka.classifiers.bayes.net.search.local.TAN]","best classifier: weka.classifiers.bayes.BayesNet
arguments: [-D, -Q, weka.classifiers.bayes.net.search.local.TAN]",0.7638888888888891,0.7638888888888891,0.7638888888888891,0.7638888888888891,0.0,0.75,0.75,0.75,0.75,0.0,3825.0,3828.0,3761.0
mfeat-pixel,0.996,0.9940000000000001,0.996,0.9953333333333334,0.0009428090415820119,,,,0.9959618618195482,0.9939131486289432,0.9959618618195482,0.9952789574226798,0.0009657726598553424,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]","best classifier: weka.classifiers.functions.SMO
arguments: [-C, 0.8702344504311259, -N, 0, -M, -K, weka.classifiers.functions.supportVector.NormalizedPolyKernel -E 2.515646120944311 -L]","best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",0.9960176211453744,0.9940395604395604,0.9960176211453744,0.9953582675767696,0.0009324667591198028,0.996,0.994,0.996,0.9953333333333332,0.000942809041582064,3833.0,3021.0,3647.0
mnist_784,0.0,0.0,0.0,0.0,0.0,Timeout,Timeout,Timeout,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,3960.0,3960.0
openml_phpJNxH0q,0.9828571428571428,0.9828571428571428,0.9828571428571428,0.9828571428571428,1.1102230246251563e-16,,,,0.9828174558722336,0.9828174558722336,0.9828174558722336,0.9828174558722336,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-D]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-D]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-D]",0.9828511404561824,0.9828511404561824,0.9828511404561824,0.9828511404561824,0.0,0.9828571428571428,0.9828571428571428,0.9828571428571428,0.9828571428571428,1.1102230246251563e-16,3012.0,3009.0,3010.0
page-blocks,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,3960.0,,
php0FyS2T,0.6,,,0.6,0.0,,,,0.5804343295593296,,,0.5804343295593296,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 37, -X, -I]",,,0.6331319444444444,,,0.6331319444444444,0.0,0.6,,,0.6,0.0,3204.0,,
php3CTpvq,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.0,,,,0.5415927019329786,0.5415927019329786,0.5415927019329786,0.5415927019329786,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.5449674821101428,0.5449674821101428,0.5449674821101428,0.5449674821101428,0.0,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.5411566174697988,0.0,3314.0,3287.0,3314.0
php5OMDBD,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 1, -X, -I]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,3009.0,,
php5s7Ep8,0.7962962962962963,,,0.7962962962962963,0.0,,,,0.7922291895333933,,,0.7922291895333933,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 36, -K, 19, -depth, 0]",,,0.7945778788298801,,,0.7945778788298801,0.0,0.7962962962962963,,,0.7962962962962963,0.0,3399.0,,
php7KLval,0.708,,,0.708,0.0,,,,0.7072213333333333,,,0.7072213333333333,0.0,"best classifier: weka.classifiers.rules.JRip
arguments: [-N, 4.9725065970403355, -O, 1]",,,0.7064646533973918,,,0.7064646533973918,0.0,0.708,,,0.708,0.0,3030.0,,
phpB0xrNj,0.8794871794871795,0.8794871794871795,0.8794871794871795,0.8794871794871795,0.0,,,,0.8793364531274689,0.8793364531274689,0.8793364531274689,0.8793364531274689,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.8852336099549976,0.8852336099549976,0.8852336099549976,0.8852336099549976,0.0,0.8794871794871795,0.8794871794871795,0.8794871794871795,0.8794871794871795,0.0,3221.0,3166.0,3169.0
phpCsX3fx,0.785,,,0.785,0.0,,,,0.7928218170718169,,,0.7928218170718169,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.850017857142857,,,0.850017857142857,0.0,0.785,,,0.785,0.0,3044.0,,
phpEZ030X,0.75,,,0.75,0.0,,,,0.75,,,0.75,0.0,"best classifier: weka.classifiers.rules.OneR
arguments: [-B, 7]",,,0.7738095238095237,,,0.7738095238095237,0.0,0.75,,,0.75,0.0,3095.0,,
phpGReJjU,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3228.0,3223.0,3210.0
phpGUrE90,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,3960.0,,
phpHyLSNF,0.8321678321678321,,,0.8321678321678321,0.0,,,,0.8322220488549089,,,0.8322220488549089,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.8545984318711592,,,0.8545984318711592,0.0,0.8321678321678322,,,0.8321678321678322,0.0,3054.0,,
phpN4gaxw,0.9324324324324323,,,0.9324324324324323,0.0,,,,0.9324023591067804,,,0.9324023591067804,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.9325885310340062,,,0.9325885310340062,0.0,0.9324324324324323,,,0.9324324324324323,0.0,3104.0,,
phpNevWWL,0.7314285714285714,,,0.7314285714285714,0.0,,,,0.7165946913227106,,,0.7165946913227106,0.0,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 91, -I, 9, -S, 1, -W, weka.classifiers.bayes.BayesNet, --, -D, -Q, weka.classifiers.bayes.net.search.local.TAN]",,,0.7255142560639898,,,0.7255142560639898,0.0,0.7314285714285714,,,0.7314285714285714,0.0,3130.0,,
phpPbCMyg,0.5843137254901961,,,0.5843137254901961,0.0,,,,0.5776829144097472,,,0.5776829144097472,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.5729978106273784,,,0.5729978106273784,0.0,0.5843137254901961,,,0.5843137254901961,0.0,3015.0,,
phpSZJq5T,0.9222222222222224,,,0.9222222222222224,0.0,,,,0.9231779748936612,,,0.9231779748936612,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.9382323232323232,,,0.9382323232323232,0.0,0.9222222222222224,,,0.9222222222222224,0.0,3059.0,,
phpTJRsqa,0.6816326530612246,,,0.6816326530612246,0.0,,,,0.6688972658928601,,,0.6688972658928601,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 105, -K, 1, -depth, 0]",,,0.6922181444480155,,,0.6922181444480155,0.0,0.6816326530612244,,,0.6816326530612244,0.0,3116.0,,
phpVeNa5j,0.9948680351906158,,,0.9948680351906158,0.0,,,,0.994865514198178,,,0.994865514198178,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 93, -Q, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 1, -V, 0.004362913735910903, -L, -1]",,,0.994892477107184,,,0.994892477107184,0.0,0.9948680351906158,,,0.9948680351906158,0.0,3438.0,,
phpWfYmlu,0.9783783783783784,0.9729729729729728,0.9729729729729728,0.9747747747747748,0.0025481325448164136,,,,0.9783761038653832,0.9729716462435094,0.9729716462435094,0.9747731321174674,0.002547685755374859,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]","best classifier: weka.classifiers.bayes.NaiveBayes
arguments: [-K]",0.9786026176586284,0.9730817817031486,0.9730817817031486,0.9749220603549752,0.002602547027958857,0.9783783783783784,0.972972972972973,0.972972972972973,0.9747747747747748,0.002548132544816361,3110.0,3058.0,3114.0
phpYLeydd,0.6577561765897124,,,0.6577561765897124,0.0,,,,0.6524026129435856,,,0.6524026129435856,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 56, -I, 118, -S, 1, -W, weka.classifiers.trees.J48, --, -J, -A, -M, 6, -C, 0.2814136752665706]",,,0.6544331492704426,,,0.6544331492704426,0.0,0.6577561765897124,,,0.6577561765897124,0.0,3141.0,,
phpZrCzJR,0.9921568627450981,,,0.9921568627450981,0.0,,,,0.9912466099317312,,,0.9912466099317312,0.0,"best classifier: weka.classifiers.trees.DecisionStump
arguments: []",,,0.9917189550451412,,,0.9917189550451412,0.0,0.9921568627450981,,,0.9921568627450981,0.0,3011.0,,
phpbL6t4U,0.9910868315123637,,,0.9910868315123637,0.0,,,,0.9910795512667594,,,0.9910795512667594,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 100, -I, 10, -Q, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 43, -K, 0, -depth, 20]",,,0.9910933639203297,,,0.9910933639203297,0.0,0.9910868315123634,,,0.9910868315123634,0.0,3304.0,,
phpchCuL5,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 9, -V, 0.0032399393731372215, -L, -1, -P]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,3012.0,,
phpdReP6S,0.9337539432176656,,,0.9337539432176656,0.0,,,,0.9108843685412814,,,0.9108843685412814,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.9016538469375728, -M, 0.36063042122350475, -H, a, -R, -D, -S, 1]",,,0.9129505725886268,,,0.9129505725886268,0.0,0.9337539432176656,,,0.9337539432176656,0.0,3119.0,,
phpdo58hj,0.6875,,,0.6875,0.0,,,,0.6837044534412955,,,0.6837044534412955,0.0,"best classifier: weka.classifiers.trees.DecisionStump
arguments: []",,,0.6854166666666666,,,0.6854166666666666,0.0,0.6875,,,0.6875,0.0,3227.0,,
phpfLuQE4,0.7261538461538461,0.7261538461538461,0.7261538461538461,0.7261538461538461,0.0,,,,0.7259878929316194,0.7259878929316194,0.7259878929316194,0.7259878929316194,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 7, -K, 4, -depth, 5]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 7, -K, 4, -depth, 5]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 7, -K, 4, -depth, 5]",0.7293540216020614,0.7293540216020614,0.7293540216020614,0.7293540216020614,0.0,0.7261538461538461,0.7261538461538461,0.7261538461538461,0.7261538461538461,0.0,3409.0,3286.0,3410.0
phpfrJpBS,0.9993827160493828,,,0.9993827160493828,0.0,,,,0.9993827160493828,,,0.9993827160493828,0.0,"best classifier: weka.classifiers.meta.AdaBoostM1
arguments: [-P, 58, -I, 41, -S, 1, -W, weka.classifiers.trees.REPTree, --, -M, 21, -V, 5.4367092374396235E-5, -L, -1]",,,0.9993827160493828,,,0.9993827160493828,0.0,0.9993827160493828,,,0.9993827160493828,0.0,3022.0,,
phphQEck0,0.8869338121276422,,,0.8869338121276422,0.0,,,,0.8857212851498345,,,0.8857212851498345,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.8848400536130826,,,0.8848400536130826,0.0,0.8869338121276422,,,0.8869338121276422,0.0,3083.0,,
phpkIxskf,0.9045386180660002,,,0.9045386180660002,0.0,,,,0.8959663041064818,,,0.8959663041064818,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 239, -K, 0, -depth, 13]",,,0.8935357481350367,,,0.8935357481350367,0.0,0.9045386180660002,,,0.9045386180660002,0.0,3518.0,,
phpmPOD5A,0.9454412303185644,,,0.9454412303185644,0.0,,,,0.9409624765049188,,,0.9409624765049188,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",,,0.9382039533018062,,,0.9382039533018062,0.0,0.9454412303185646,,,0.9454412303185646,0.0,3051.0,,
phpmcGu2X,0.8037037037037037,,,0.8037037037037037,0.0,,,,0.8212611014930451,,,0.8212611014930451,0.0,"best classifier: weka.classifiers.bayes.NaiveBayesMultinomial
arguments: []",,,0.8625223130778686,,,0.8625223130778686,0.0,0.8037037037037037,,,0.8037037037037037,0.0,3039.0,,
phpn1jVwe,0.9803290414878396,,,0.9803290414878396,0.0,,,,0.9779456135957376,,,0.9779456135957376,0.0,"best classifier: weka.classifiers.trees.J48
arguments: [-S, -M, 12]",,,0.9776716773906612,,,0.9776716773906612,0.0,0.9803290414878396,,,0.9803290414878396,0.0,3023.0,,
phpoOxxNn,0.74,,,0.74,0.0,,,,0.74644826007326,,,0.74644826007326,0.0,"best classifier: weka.classifiers.trees.LMT
arguments: [-P, -M, 4, -W, 0, -A]",,,0.7952123015873016,,,0.7952123015873016,0.0,0.74,,,0.74,0.0,3177.0,,
phpoW7Dbi,0.4950495049504951,,,0.4950495049504951,0.0,,,,0.327847354271851,,,0.327847354271851,0.0,"best classifier: weka.classifiers.functions.SGD
arguments: [-F, 1, -L, 3.2770519221602735E-4, -R, 1.6688007041617133E-7, -N]",,,0.2450740123517302,,,0.2450740123517302,0.0,0.4950495049504951,,,0.4950495049504951,0.0,3449.0,,
phprAeXmK,0.9499746063991874,0.9499746063991874,0.9499746063991874,0.9499746063991874,0.0,,,,0.9395517362728419,0.9395517362728419,0.9395517362728419,0.9395517362728419,0.0,"best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]","best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]","best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 74, -I, 4, -S, 1, -W, weka.classifiers.rules.PART, --, -N, 4, -M, 44, -R, -B]",0.9418219970661152,0.9418219970661152,0.9418219970661152,0.9418219970661152,0.0,0.9499746063991874,0.9499746063991874,0.9499746063991874,0.9499746063991874,0.0,3562.0,3556.0,3573.0
phptd5jYj,0.8496240601503761,,,0.8496240601503761,0.0,,,,0.8507229104710505,,,0.8507229104710505,0.0,"best classifier: weka.classifiers.functions.Logistic
arguments: [-R, 0.0885405771893914]",,,0.8578379525641552,,,0.8578379525641552,0.0,0.849624060150376,,,0.849624060150376,0.0,3534.0,,
phpvcoG8S,0.6426367856666123,,,0.6426367856666123,0.0,,,,0.629604948932187,,,0.629604948932187,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 57, -V, 0.02552075631593979, -L, 10, -P]",,,0.6428372952622399,,,0.6428372952622399,0.0,0.6426367856666123,,,0.6426367856666123,0.0,3352.0,,
phpvtdNPU,0.0,,,0.0,0.0,Timeout,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,3960.0,,
phpxijhaP,0.9821621621621619,,,0.9821621621621619,0.0,,,,0.982161687852914,,,0.982161687852914,0.0,"best classifier: weka.classifiers.bayes.NaiveBayes
arguments: []",,,0.9821893400369772,,,0.9821893400369772,0.0,0.9821621621621619,,,0.9821621621621619,0.0,3012.0,,
pokerhand-normalized,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.0,,,,0.7744976664496949,0.7744976664496949,0.7744976664496949,0.7744976664496949,0.0,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]","best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 10, -K, 0, -depth, 0]",0.8039990263832962,0.8039990263832962,0.8039990263832962,0.8039990263832962,0.0,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.7944341802499747,0.0,3587.0,3582.0,3570.0
schizo,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"best classifier: weka.classifiers.rules.OneR
arguments: [-B, 1]",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,3008.0,,
shuttle,0.9987586206896552,,,0.9987586206896552,0.0,,,,0.9985326483779106,,,0.9985326483779106,0.0,"best classifier: weka.classifiers.trees.REPTree
arguments: [-M, 1, -V, 9.732121077003388E-4, -L, -1, -P]",,,0.9984150447823666,,,0.9984150447823666,0.0,0.9987586206896552,,,0.9987586206896552,0.0,3060.0,,
solar-flare_1,0.7974683544303798,,,0.7974683544303798,0.0,,,,0.7825810046970783,,,0.7825810046970783,0.0,"best classifier: weka.classifiers.trees.RandomTree
arguments: [-M, 16, -K, 2, -depth, 6, -N, 0, -U]",,,0.7786586719964468,,,0.7786586719964468,0.0,0.7974683544303798,,,0.7974683544303798,0.0,3009.0,,
synthetic_control,0.9466666666666668,,,0.9466666666666668,0.0,,,,0.9462857483418899,,,0.9462857483418899,0.0,"best classifier: weka.classifiers.functions.MultilayerPerceptron
arguments: [-L, 0.2544628183726664, -M, 0.11459455849634696, -B, -H, t, -S, 1]",,,0.9481351981351982,,,0.9481351981351982,0.0,0.9466666666666668,,,0.9466666666666668,0.0,3046.0,,
tumors_C,0.7333333333333333,,,0.7333333333333333,0.0,,,,0.7,,,0.7,0.0,"best classifier: weka.classifiers.functions.VotedPerceptron
arguments: [-I, 10, -M, 40227, -E, 1.4074790955321126]",,,0.6974358974358974,,,0.6974358974358974,0.0,0.7333333333333333,,,0.7333333333333333,0.0,3222.0,,
umistfacescropped,0.0,0.0,0.0,0.0,0.0,Timeout,Timeout,Timeout,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,3960.0,3960.0
vowel,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,"best classifier: weka.classifiers.lazy.LWL
arguments: [-A, weka.core.neighboursearch.LinearNNSearch, -W, weka.classifiers.lazy.IBk, --, -E, -K, 1, -I]","best classifier: weka.classifiers.lazy.IBk
arguments: [-E, -K, 4, -X, -F]","best classifier: weka.classifiers.lazy.IBk
arguments: [-K, 1, -X]",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3012.0,3047.0,3010.0
wine-quality-red,0.6975,0.6575,0.6525,0.6691666666666666,0.020138409955990973,,,,0.6792353350287748,0.6467877813307445,0.6334209898628502,0.6531480354074565,0.019236738803408898,"best classifier: weka.classifiers.trees.RandomForest
arguments: [-I, 125, -K, 5, -depth, 14]","best classifier: weka.classifiers.meta.RandomCommittee
arguments: [-I, 7, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 36, -K, 5, -depth, 0]","best classifier: weka.classifiers.meta.Bagging
arguments: [-P, 68, -I, 34, -S, 1, -W, weka.classifiers.trees.RandomForest, --, -I, 189, -K, 2, -depth, 16]",0.6703716793537362,0.6571156876696017,0.6237633228840125,0.6504168966357835,0.01960850281873117,0.6975,0.6575,0.6525,0.6691666666666666,0.020138409955990973,3182.0,3039.0,3102.0
